,volume,vwap,open,close,high,low,time,n,inliquidity
1902,100.78157983999998,2229.2686,2228.09,2224.1,2231.17,2224.1,2021-07-05 21:18:00,169,-1.0596280875378776
1903,38.119690110000036,2334.7442,2336.61,2333.74,2337.0,2332.8,2021-07-04 07:01:00,116,-1.0588578885799431
1904,115.94012239999999,2129.5944,2132.18,2129.2,2132.18,2128.5,2021-07-01 21:05:00,132,-1.0588110560908421
1905,113.44875225000004,1789.8598,1792.8,1788.36,1793.6,1788.25,2021-06-26 19:02:00,234,-1.0583645121797862
1906,335.3011055999999,1967.5571,1975.71171446,1965.32,1975.71171446,1963.53,2021-06-22 00:03:00,497,-1.0582962109426213
1907,77.66907474999996,1869.447,1870.13,1868.27,1872.5,1867.49,2021-07-17 04:11:00,94,-1.0580673024097011
1908,36.735863630000004,1881.0454,1882.76434756,1881.51,1882.9,1880.12,2021-07-17 03:20:00,63,-1.057502430187955
1909,50.95369178000002,2262.3222,2263.73,2261.6,2263.8,2260.1,2021-07-04 23:26:00,89,-1.0572190265475188
1910,52.19963865999998,2143.3729,2144.49,2142.45,2144.49,2141.9,2021-07-02 23:00:00,90,-1.056972364835754
1911,297.06030240999985,1772.0214,1774.03,1768.84,1776.57349526,1768.52,2021-06-26 06:02:00,277,-1.0561524942567495
1912,103.97295455000003,1902.4024,1903.89,1902.0,1904.0,1902.0,2021-07-14 03:50:00,94,-1.0560685217488652
1913,207.8525356699998,2173.8485,2175.3,2170.34,2175.59,2170.34,2021-06-29 19:23:00,216,-1.0556228089441975
1914,378.47503366999996,2169.115,2172.42,2165.44882394,2172.42,2164.18429786,2021-07-08 11:26:00,304,-1.0555739772865913
1915,343.8069150099999,2135.1543,2138.2,2133.1,2138.2,2131.75,2021-06-29 04:24:00,226,-1.0553910617068343
1916,49.961543649999996,2133.4405,2136.73,2134.25,2136.83,2131.1,2021-07-09 22:57:00,110,-1.0551382039590735
1917,264.87906666999976,2131.6503,2135.52,2129.8,2136.9,2128.0,2021-07-01 17:45:00,254,-1.0545293436432013
1918,55.92800336,2025.1359,2027.38,2024.9,2029.0,2023.36,2021-07-13 06:15:00,116,-1.0545290150256854
1919,146.06757415000007,1884.3044,1884.14,1881.18,1886.8,1880.95,2021-07-17 10:21:00,149,-1.0543681367669482
1920,115.04349136999998,1776.0285,1777.73,1774.9,1779.55227711,1774.04,2021-06-26 18:23:00,151,-1.0542501872783918
1921,19.700183910000007,1964.3256,1965.73,1964.57,1965.73,1963.5,2021-07-18 04:45:00,56,-1.053770645728924
1922,320.94893131000015,1930.7634,1933.41,1929.01,1934.1,1927.55,2021-06-25 03:34:00,216,-1.0535980661303495
1923,101.86097097999999,2351.3097,2353.77,2350.2,2353.85,2350.2,2021-07-04 16:45:00,144,-1.0532748172789952
1924,343.09133269999995,2117.9706,2119.5,2114.12,2122.4,2113.2,2021-06-21 02:26:00,241,-1.0532508352103143
1925,74.26005532,1981.9221,1983.86,1981.52,1983.86,1981.1,2021-07-17 22:50:00,112,-1.0531417107485617
1926,33.172089209999996,2379.0129,2379.99,2377.86,2380.02,2377.2,2021-07-07 06:02:00,85,-1.0528961688665792
1927,808.3453801099995,2126.2992,2135.2,2121.51,2135.2,2121.49,2021-06-28 17:59:00,609,-1.052804165813011
1928,140.37111342999987,2160.8281,2164.42,2158.86,2165.2,2158.12,2021-06-29 21:40:00,244,-1.052794062423255
1929,182.35893669999996,1960.6426,1963.39,1959.69,1964.7,1959.39,2021-07-15 02:00:00,179,-1.0527908903199448
1930,261.18468104999994,2171.6204,2173.18,2168.4,2174.01,2168.4,2021-07-08 08:43:00,209,-1.0524122896919708
1931,372.5752555399996,1978.3727,1980.01,1974.28,1982.57,1974.1,2021-06-25 01:02:00,275,-1.0523362829664347
1932,71.09374254999997,1878.7655,1880.6,1877.89,1880.6,1876.91,2021-07-14 02:20:00,137,-1.0518463202067865
1933,196.54161800000003,2150.0245,2150.52,2148.62,2151.84,2147.88,2021-06-30 07:20:00,84,-1.0517943389993445
1934,44.19130963999999,2124.0265,2125.87,2123.5,2126.07,2121.0,2021-07-08 23:39:00,106,-1.0517336697933886
1935,19.959275410000007,2139.3313,2139.85,2138.14,2139.85,2136.9,2021-07-11 20:38:00,76,-1.0514755707175962
1936,64.16525525000002,1949.4891,1950.7,1947.89,1951.7,1947.77,2021-07-15 22:25:00,137,-1.0514660842317676
1937,311.6921685200001,1818.5209,1820.0,1814.7,1820.8,1814.0,2021-06-27 14:30:00,277,-1.051295275121981
1938,608.8454851400007,2119.5919,2123.12,2117.72,2123.16,2116.2,2021-07-08 19:38:00,242,-1.0510027500460284
1939,443.4989109399998,1985.9319,1990.95,1980.03,1993.1,1978.71,2021-06-21 10:31:00,522,-1.0507315718569123
1940,77.35505460999997,2210.6654,2213.0,2209.42,2213.0,2207.77405552,2021-07-05 13:23:00,154,-1.0504633188772154
1941,106.84888922,2024.1923,2025.99,2023.5,2026.84256841,2022.1,2021-07-13 05:11:00,117,-1.0504519411276145
1942,24.995062420000014,1866.2021,1866.7,1864.7,1868.8,1864.69,2021-07-17 00:14:00,102,-1.050401410899175
1943,51.140410840000015,2094.0275,2094.71,2092.4,2094.77,2092.1,2021-07-10 15:55:00,105,-1.050264714447321
1944,83.96820232999997,2130.2371,2133.92243798,2130.27,2135.2,2129.02,2021-06-20 13:13:00,163,-1.0500660460056577
1945,161.6869896999999,1958.9906,1962.2,1958.45,1962.2,1957.62,2021-07-15 04:05:00,182,-1.0500660281518501
1946,95.81750706000001,1930.7125,1931.83,1929.68,1932.33,1928.1,2021-06-25 04:42:00,106,-1.0499380829536369
